PANE, to insert panels in [v PANEDPANING
PANG, to inflict a violent but brief pain [v -ED-ING
PANS, PANto criticize harshly [v]
PANT, to breathe quickly and with difficulty [v -ED-ING
PAPA, a father [n -S]
PAPE, (Scots) a pope [n -S]
PAPS, PAPto feed with soft mash [v]
PARA, (Turkish) a small Turkish coin [n PARAS] / a woman's status as regards the production of offspring [n PARAS or PARAE]
PARD, a leopardalso PARDAL
PARE, to shave or cut off the outer surface [v PAREDPARING
PARK, to leave a vehicle in a certain location for a time [v -ED-ING
PARP, to sound a car horn; to toot [v -ED-ING
PARR, a young salmonduring its freshwater days [n -S]
PARS, PARto score a certain number of golf strokes [v]
PART, to divideseparate or break [v -ED
PASE, (Spanish) a movement of a matador's cap [n -S]
PASH, to strike violently [v -ED-ING
PASS, to go by [v -ED-ING
PAST, time gone by [n -S]
PATE, the top of the head [n -S]
PATH, a way trodden out by the feet [n -S] / (Shakespeare) to go [v -ED-ING
PATS, PATto stroke gently [v]
PATU, (Maori) a short club [n -S]
PATY, of a heraldic crosshaving narrow arms
PAUA, (Maori) the abalone shellalso PAWA [n -S]
PAUL, an obsolete papal coinalso PAOLO [n -S]
PAVE, to cover with material that forms a firmlevel surface [v PAVED
PAVS, PAV(short for) a pavlova
PAWA, (Maori) the abalone shellalso PAUA [n -S]
PAWK, (Scots) a trick [n -S]
PAWL, a lever which engages with a ratchet wheel so as to permit movement in one direction only [n -S]
PAWN, to deposit as security for something borrowed [v -ED-ING
PAWS, PAWto draw the forefoot along the ground [v]
PAYS, PAYto give money in exchange for goods or services [v]
PEAG, (Native American) a form of currency once used by North American Indiansalso PEAGE [n -S]
PEAK, to reach a maximum [v -ED-ING
PEAL, to ring out [v -ED-ING
PEAN, to beat with a rounded hammer headalso PEEN
PEAR, a fleshy fruit [n -S]
PEAS, PEAthe edible seed of an annual herb [n]
PEAT, a substance composed of partially decayed vegetable matter [n -S]
PEBA, (Tupi) a large armadillo of tropical South Americaaka tatouay [n -S]
PECH, (Scots) to pantalso PEGH [v -ED
PECK, to strike with a beak [v -ED-ING
PECS, PEC(colloquial) a pectoral muscle [n]
PEDI, (short for) pedicure [n -S]
PEDS, PEDa natural soil aggregate [n]
PEED, PEEto urinate [v]
PEEK, to sneak a sly look [v -ED-ING
PEEL, to remove the outer covering of a fruit [v -ED-ING
PEEN, to beat with a rounded hammer headalso PEAN
PEEP, to cheep like a chicken [v -ED-ING
PEER, to look narrowly or searchingly [v -ED-ING
PEES, PEEto urinate [v]
PEGH, (Scots) to pantalso PECH [v -ED
PEGS, PEGto fasten with a wooden pin [v]
PEHS, PEHa Hebrew letter
PEIN, to beat with a rounded hammer headalso PEEN
PEKE, a smalllonghaired dog [n -S]
PELA, (Chinese) a type of white wax from a scale insect [n -S]
PELE, (historical) a palisaded enclosure [n -S]
PELF, wealth or richesesp. when dishonestly acquired [n -S]
PELL, to strike or thump violently [v -ED-ING
PELS, PELan earlier
PELT, to shower blows or missilesalso PELTER [v -ED
PEND, to remain unsettled or undecided [v -ED-ING
PENE, to beat with a rounded hammer headalso PEEN
PENI, (Spenser) a pennyalso PENIE [n -S]
PENK, (German) a minnowa small fish [n -S]
PENS, PENto write
PENT, a penthouse [n -S]
PEON, (Spanish) a day-laboureresp. in Spanish-speaking America [n PEONS or PEONES]
PEPO, a fruit having a fleshy interior and a hard rindalso PEPONIDA
PEPS, PEPto fill with energy [v]
PERC, (short for) perchloridea chemical used in dry cleaning [n -S]
PERE, (French) father [n -S]
PERI, (Persian) a supernatural being of Persian mythology [n -S]
PERK, to carry oneself jauntily [v -ED-ING
PERM, to permanent wave the hair [v -ED-ING
PERN, to move with a spiralling motion [v -ED-ING
PERP, (colloquial) short for perpetratorone who has committed a crime [n -S]
PERT, impudentjaunty [adj PERTER
PERV, (short for) pervertalso PERVE
PESO, (Spanish) a monetary unit of various Spanish-speaking countries [n -S]
PEST, an annoying person or thing [n -S]
PETS, PETto caress with the hand [v]
PEWS, PEWa bench for seating people in church [n]
PFFT, used to express a sudden ending [interj]
PFUI, an exclamation of contemptscorn etc.
PHAT, susceptible of easy and rapid typesetting [adj PHATTERPHATTEST]
PHEW, an exclamation of reliefastonishment etc. [interj]
PHIS, PHIa Greek letter [n]
PHIZ, (colloquial) physiognomythe face
PHOH, an expression of disgustalso FOH [interj]
PHON, (Greek) a unit of loudness of sound as heard by listeners [n -S]
PHOS, PHOa Vietnamese noodle soup [n]
PHOT, a unit of the product of illumination and durationequal to one lux maintained for one second [n -S]
PHUT, to make a sound like a bullet [v PHUTTEDPHUTTING
PIAL, pertaining to a piaa membrane of the brain [adj]
PIAN, a tropical disease [n -S]
PIAS, PIAa membrane of the brain [n]
PICA, an old type sizeapproximately
PICE, (Hindi) an Indian coin1/4 anna [n PICE]
PICK, to choose [v -ED-ING
PICS, PIC(colloquial) a picture [n]
PIED, PIEto mix printing type indiscriminately
PIER, a structure extending from land out over water [n -S]
PIES, PIEto mix printing type indiscriminately
PIET, (Scots) a magpiealso PYAT
PIGS, PIGto give birth to cloven-hoofed mammals [v]
PIKA, any of various small harelike mammals of western North America and central Asia [n -S]
PIKE, to pierce with a long spear [v PIKEDPIKING
PIKI, (Native American) maize-meal bread in the form of very thin sheetsmade by the Hopi Indians of the southwestern US [n -S]
PILA, an anatomical structure like a pillar in form [n PILAE]
PILE, to lay one upon the other [v PILEDPILING
PILI, (Tagalog) the nut of trees of the burseraceous genusalso PILINUT [n -S]
PILL, to administer smallrounded balls of medicine [v -ED
PILY, of carpetshaving a pile [adj PILIER
PIMA, a stronghigh-grade cotton [n -S]
PIMP, one who controls a prostitute or prostitute [n -S] / to solicit clients for a prostitute [v -ED-ING
PINA, a fine cloth woven of pineapple fibre [n -S]
PINE, to languish with longingalso PYNE [v PINED
PING, to produce a briefhigh-pitched sound [v -ED
PINK, of a pale red colour [adj PINKERPINKEST
PINS, PINto fasten with a pin [v]
PINT, a measure of capacity equal to half a quart or 4 gills [n -S]
PINY, covered with pine treesalso PINEY [adj PINIER
PION, an elementary particle of the meson family [n -S]
PIOY, (Scots) a homemade fireworkalso PEEOY
PIPA, the Surinam toadnoted for its peculiar breeding habits [n -S]
PIPE, to convey by means of a hollow cylinder [v PIPEDPIPING
PIPI, (Maori) an edible shellfish of Australasia [n -S]
PIPS, PIPto offend or disgust [v]
PIPY, like a pipe; hollow-stemmed [adj PIPIERPIPIEST]
PIRL, a ripple [n -S]
PIRN, (Scots) a reela bobbin [n -S]
PIRS, PIRa Muslim title of honour
PISE, (French) rammed earth or clay [n -S]
PISH, to express contempt [v -ED-ING
PISO, (Tagalog) the Philippines peso [n -S]
PISS, (colloquial) urine [n PISSES] / to urinate [v -ED-ING
PITA, (Quechua) the fibre of various species of bromelia [n -S]
PITH, to sever the central nervous system of [v -ED-ING
PITS, PITto mark with depressions [v]
PITY, to feel sorrow at another's misfortune [v PITIEDPITYING
PIUM, (Tupi) a Brazilian biting fly [n -S]
PIXY, a small fairyalso PISKY
PIZE, (dialect) to strike someone a blow [v PIZEDPIZING
PLAN, to formulate an idea [v PLANNEDPLANNING
PLAP, to make a sound like a flat plop [v PLAPPEDPLAPPING
PLAT, to braid [v PLATTEDPLATTING
PLAY, to engage in recreation [v -ED-ING
PLEA, to dispute in a court [v -ED-ING
PLEB, (short for) a plebeiana commoner [n -S]
PLED, PLEADto beg for earnestly [v]
PLEW, a beaver skinas a tradable item of value
PLEX, to make a plexus [v -ED-ING
PLIE, (French) a movement in ballet [n -S]
PLIM, to swellas grain or wood with water [v PLIMMED
PLOD, to walk heavily [v PLODDEDPLODDING
PLOP, to fall or drop heavily [v PLOPPEDPLOPPING
PLOT, to plan secretly [v PLOTTEDPLOTTING
PLOW, to turn soil with a farm implementalso PLOUGH [v -ED
PLOY, to move from a line into column [v -ED-ING
PLUE, (Canadian) a beaver pelt for tradingalso PLEW
PLUG, to fill a hole with a material [v PLUGGEDPLUGGING
PLUM, a fleshy fruit [n -S] / plum coloured; choice [adj PLUMMERPLUMMEST]
PLUS, to increase in value [v PLUSSED or PLUSEDPLUSSING or PLUSING
POAS, POAa meadow-grass plant [n]
POCK, to pit the skin [v -ED-ING
POCO, (Italian) as a musical directiona little [adv]
PODS, PODto produce seed coverings [v]
POEM, a composition in verse [n -S]
POEP, (South African) to break wind [v -ED-ING
POET, one who writes poems [n -S]
POGO, (tradename) to jump up and down on the spot to music [v POGOEDPOGOING
POGY, (Canadian) in Canadaany form of government relief
POHS, POHto reject contemptuously [v]
POIS, POIa Hawaiian food [n]
POKE, to prod [v POKEDPOKING
POKY, crampedalso POKEY [adj POKIER
POLE, to propel with a long stick [v POLEDPOLING
POLK, to dance a polka [v -ED-ING
POLL, to assess public opinion votes [v -ED-ING
POLO, a game played on horseback [n -S]
POLS, POLa politician [n]
POLT, to strikethump [v -ED
POLY, (short for) a polytechnic [n POLIES or POLYS]
POME, any fruit of the apple family e.g. applequince [n -S]
POMO, (colloquial) postmodernism [n -S]
POMP, stately or splendid display [n -S]
POMS, POM(colloquial) a Pomeranian dog [n]
POND, to collect water in a small depression [v -ED-ING
PONE, a kind of corn bread [n -S]
PONG, to stinkalso PONK [v -ED
PONK, to smell badalso PONG [v -ED
PONS, (Latin) a bridge of nerve fibres in the brain [n PONTES]
PONT, in South Africaa small ferryboat guided across a narrow stretch of water by a rope or cable [n -S]
PONY, a small horsealso PONEY
POOD, (Russian) a Russian unit of weight [n -S]
POOF, (offensive) an effeminate persona homosexual
POOH, to express contempt for [v -ED-ING
POOK, (Scots) to pluckpinch
POOL, to contribute to a common fund [v -ED-ING
POON, (Malay) an East Indian tree [n -S]
POOP, to tire out [v -ED-ING
POOR, lacking the means of support [adj POORERPOOREST
POOS, POO(vulgar slang) to defecate [v]
POOT, (Scots) to shoot at young partridges or grouse [v -ED-ING
POPE, a small freshwater fishaka ruffe [n -S]
POPS, POPto make a sharp
PORE, to examine closely [v POREDPORING
PORK, the flesh of swine used as food [n -S] / to eat ravenously [v -ED-ING
PORN, pornographyalso PORNO [n -S]
PORT, to carryconvey [v -ED
PORY, having pores [adj PORIERPORIEST]
POSE, to assume a fixed position [v POSEDPOSING
POSH, smartstylish [adj POSHER
POSS, to wash clothes with a stick by agitating [v -ED-ING
POST, to display in a public place [v -ED-ING
POSY, given to posingalso POSEY [adj POSIER
POTE, to pokethrust [v POTED
POTS, POTto put into a round
POTT, a size of paper [n -S]
POUF, to give a puffed shape to the hairalso POUFF
POUK, (Scots) to pluckpinch
POUR, to cause to flow [v -ED-ING
POUT, to protrude the lips in ill humour [v -ED-ING
POWN, (Scots) a peacockalso POWIN [n -S]
POWS, POW(Scots) the head [n]
POXY, afflicted by pox [adj POXIERPOXIEST]
POZZ, (colloquial) positivealso POS
PRAD, (slang) a horse [n -S]
PRAM, (Dutch) a flat-bottomed boatused in Holland and the Baltic
PRAO, (Malay) a swift Malaysian sailing vesselalso PRAU
PRAT, (colloquial) an idiot [n -S]
PRAU, (Malay) a swift Malaysian sailing vesselalso PRAHU
PRAY, to intercede or ask earnestly [v -ED-ING
PREE, (Scots) to make a trial ofesp. by tasting or kissing [v PREED
PREM, a premature babyalso PREEMIE
PREP, (short for) to prepare [v PREPPEDPREPPING
PREX, (US slang) the president of a collegealso PREXIE
PREY, to exploit or terrorize victims [v -ED-ING
PREZ, (short for) president [n -ES]
PRIG, to filch [v PRIGGEDPRIGGING
PRIM, rigidly proper [adj PRIMMERPRIMMEST
PROA, (Malay) a swift Malaysian sailing vesselalso PRAU
PROB, (colloquial) a problem [n -S]
PROD, to jab [v PRODDEDPRODDING
PROF, (short for) professor [n -S]
PROG, to forage for food [v PROGGEDPROGGING
PROM, a school or college dance [n -S]
PROO, (Scots) a call to a cow to come nearalso PRUH [interj]
PROP, to hold up [v PROPPEDPROPPING
PROS, PRO(short for) a professional
PROW, the front part of a ship [n -S] / (archaic) full of prowess [adj PROWERPROWEST]
PRUH, (Scots) a call to a cow to come nearalso PROO [interj]
PRYS, (obsolete) to price [v PRYSEDPRYSING
PSIS, PSIa Greek letter [n]
PSST, an interjection used to attract attentionalso PST [interj]
PTUI, an imitation of the sound of someone spittingalso PTOOEY [interj]
PUBE, a pubic hair [n -S]
PUBS, PUB [n]
PUCE, dark red [adj PUCERPUCEST] / a dark red colour [n -S]
PUCK, a thick rubber disc used in ice hockey [n -S] / to hit a puck [v -ED-ING
PUDS, PUD(colloquial) pudding [n]
PUDU, a very small deernative of the Chilian Andes [n -S]
PUER, to tan leather with dog faeces [v -ED-ING
PUFF, to blow in short gusts [v -ED-ING
PUGH, (obsolete) an expression of contemptalso PUH [interj]
PUGS, PUGto fill in with clay or mortar [v]
PUHA, (Maori) sow thistle [n -S]
PUIR, (Scots) poor [adj PUIRERPUIREST]
PUJA, (Sanskrit) a Hindu worship practicealso POOJA
PUKA, (Maori) a large evergreen treeaka broadleaf or papauma
PUKE, to vomit [v PUKEDPUKING
PUKU, (Zulu) an antelope of central southern Africarelated to the waterbuck [n -S]
PUKY, reminiscent of or resembling vomitalso PUKEY [adj PUKIER
PULA, (Setswana) a monetary unit of Botswana100 thebe [n -S]
PULE, to pipe; to whimper or whine [v PULEDPULING
PULI, (Hungarian) a longhaired sheepdog [n PULIS or PULIK]
PULK, (Finnish) a Laplander's boat-shaped sledgealso PULKA
PULL, to draw or drag [v -ED-ING
PULP, to reduce to a softmoist mass of matter [v -ED
PULS, PULa coin of Afghanistan [n]
PULU, (Hawaiian) a silky fibre obtained from the Hawaiian tree-fern [n -S]
PULY, given to pulingwhiny [adj PULIER
PUMA, (Quechua) a large reddish-brown American cataka mountain lion [n -S]
PUMP, to propel liquid by a motor [v -ED-ING
PUMY, (Spenser) a pebblealso PUMIE [n PUMIES]
PUNA, (Quechua) a high bleak plateau in the Peruvian Andes; a cold wind of the Andes that blows there [n -S]
PUNG, (Native American) a box-shaped sleigh [n -S]
PUNK, of inferior quality [adj PUNKERPUNKEST] / dry
PUNS, PUNto make a play on words [v]
PUNT, to propel through water with a pole [v -ED-ING
PUNY, of inferior sizestrength or significance [adj PUNIER
PUPA, (Latin) an insect in the stage between larva and imago [n PUPAS or PUPAE]
PUPS, PUPto give birth to puppies [v]
PUPU, (Hawaiian) a dish of Asian foods served as an appetize [n -S]
PURE, free from stain [adj PURERPUREST
PURI, (Hindi) in Indiaa small cake of unleavened bread fried in vegetable oil
PURL, to knit with a type of stitch [v -ED-ING
PURR, to utter a lowvibrant sound
PURS, PURto utter a low
PUSH, to thrust or press against [v -ED-ING
PUSS, a familiar name for a cat [n -ES]
PUTS, PUTto place in position [v]
PUTT, to hit with a light stroke in golf [v -ED-ING
PUTZ, to waste time [v -ED-ING
PUYS, PUYa small volcanic cone [n]
PWNS, PWN(slang) to dominate or humiliate an opponent esp. in online gaming [v]
PYAS, PYAa copper coin of Burma [n]
PYAT, (Scots) a magpiealso PYET
PYES, PYEto mix printing type indiscrimately
PYET, (Scots) a magpiealso PIET
PYIC, pertaining to or discharging pus [adj]
PYIN, a protein compound contained in pus [n -S]
PYNE, to yearn intenselyalso PINE [v PYNED
PYOT, (Scots) a magpiealso PIET
PYRE, a pile of combustible material [n -S]
PYRO, (short for) pyrogallola chemical used in photography [n -S]
QADI, (Arabic) a civil judge in a Muslim countryalso CADI
QAID, (Arabic) a civil judge in a Muslim countryalso CADI
QATS, QAT(Arabic) a shrub of East Africa
QINS, QIN(Chinese) a kind of Chinese zither with silken strings
QOPH, (Hebrew) a Hebrew letteralso KOPH [n -S]
QUAD, to space by means of quadrats [v QUADDEDQUADDING
QUAG, a quagmire [n -S]
QUAI, (French) a quay [n -S]
QUAT, to beat down or squash [v QUATTEDQUATTING
QUAY, a wharf for the loading or unloading of vessels [n -S]
QUEP, (obsolete) an interjection expression remonstrance [interj]
QUEY, (Scots) a heifer [n -S]
QUID, a cut or wad or something chewable [n -S]
QUIM, (vulgar slang) the female genitalia [n -S]
QUIN, (short for) a quintuplet [n -S]
QUIP, to make witty remarks [v QUIPPEDQUIPPING
QUIT, to end one's engagement in or occupation withalso QUIGHT
QUIZ, to interrogate [v QUIZZEDQUIZZING
QUOD, to imprison [v QUODDEDQUODDING
QUOP, (dialect) to throb [v QUOPPEDQUOPPING
RABI, (Urdu) the spring grain harvest in India and Pakistan [n -S]
RACA, (Aramaic) emptyworthless (used as term of derision in Matthew 5.22) [adj]
RACE, to compete in a contest of speed [v RACED or RASTRACING
RACH, (archaic) a dog that hunts by scentalso RACHE [n -ES]
RACK, to place in a type of frame [v -ED-ING
RACY, pungent [adj RACIERRACIEST
RADE, RIDEto be conveyed by an animal or machine [v]
RADS, RADto fear [v]
RAFF, (archaic) rubbishrefuse [n -S]
RAFT, to ride on water on a floating mass [v -ED-ING
RAGA, (Sanskrit) an Indian musical form [n -S]
RAGE, to react with violent anger [v RAGEDRAGING
RAGG, a rough hard stonealso RAGSTONE [n -S]
RAGI, (Hindi) a kind of milletalso RAGEE
RAGS, RAGto tease or ridicule [v]
RAGU, (Italian) in Italian cookerya meat and tomato sauce [n -S]
RAHS, RAHto cheer on a team or player [v]
RAIA, (Arabic) a non-Muslim subject of Turkeyalso RAYA
RAID, to make a sudden assault on [v -ED-ING
RAIK, (Scots) to go; to range [v -ED-ING
RAIL, to scold in abusive or insolent languagealso RAYLE [v -ED
RAIN, to fall in drops of water [v -ED-ING
RAIS, RAIa modern North African form of popular music [n]
RAIT, to soak flaxalso RET [v -ED
RAJA, (Hindi) an Indian ruleralso RAJAH [n -S]
RAKE, to gather with a toothed bar on a handle [v RAKEDRAKING
RAKI, (Turkish) a Turkish liqueuralso RAKEE [n -S]
